repo,tstart,tstop,status,is_domi,max_co,repo_type,num_com,num_dvpr,num_cmt
networking-mlnx,4,5,0,0,0.357142857,1,6,8,14
networking-mlnx,2,3,0,1,1,1,1,1,1
networking-mlnx,3,4,0,1,1,1,1,1,1
cookbook-openstack-ops-database,17,18,0,1,1,0,1,1,3
cookbook-openstack-ops-database,16,17,0,0,0.5,0,2,2,2
cookbook-openstack-ops-database,15,16,0,1,0.666666667,0,2,2,3
cookbook-openstack-ops-database,14,15,0,1,0.666666667,0,2,2,3
cookbook-openstack-ops-database,13,14,0,1,0.5,0,3,3,4
cookbook-openstack-ops-database,12,13,0,1,0.75,0,2,1,4
cookbook-openstack-ops-database,11,12,0,1,0.5,0,4,5,6
cookbook-openstack-ops-database,10,11,0,1,0.642857143,0,5,7,14
cookbook-openstack-ops-database,9,10,0,1,0.642857143,0,5,6,14
cookbook-openstack-ops-database,8,9,0,1,0.5,0,6,14,26
cookbook-openstack-ops-database,7,8,0,1,0.5,0,5,7,14
puppet-manila,17,18,0,0,0.4,0,8,11,25
puppet-manila,16,17,0,1,0.5,0,4,9,18
puppet-manila,15,16,0,0,0.4375,0,6,10,32
puppet-manila,14,15,0,1,0.4375,0,6,10,16
puppet-manila,13,14,0,0,0.416666667,0,8,17,36
puppet-manila,12,13,0,1,0.631578947,0,6,11,19
puppet-manila,11,12,0,1,0.642857143,0,7,14,42
puppet-manila,10,11,0,1,0.65,0,4,7,20
puppet-manila,9,10,0,1,0.974358974,0,2,3,39
cerberus-dashboard,16,17,1,1,1,1,1,1,1
cerberus-dashboard,11,12,1,1,1,1,1,1,2
certbot-dns-openstack,17,18,0,0,0.5,5,2,2,2
goal-tools,17,18,0,1,0.978378378,4,4,4,185
goal-tools,16,17,0,1,1,4,1,1,7
python-adjutantclient,16,17,1,1,1,3,1,2,3
python-adjutantclient,15,16,0,1,1,3,1,2,5
python-adjutantclient,14,15,0,1,1,3,1,1,1
python-adjutantclient,13,14,0,1,1,3,1,2,5
python-adjutantclient,12,13,0,1,1,3,1,2,9
python-adjutantclient,11,12,0,1,1,3,1,1,1
devstack-plugin-kafka,17,18,0,1,1,0,1,1,2
devstack-plugin-kafka,16,17,0,1,1,0,1,1,1
devstack-plugin-kafka,15,16,0,1,1,0,1,1,1
salt-formula-opencontrail,14,15,1,1,0.857142857,0,2,6,28
salt-formula-opencontrail,13,14,0,1,0.888888889,0,3,11,27
salt-formula-opencontrail,12,13,0,1,0.9375,0,2,7,16
salt-formula-opencontrail,11,12,0,1,1,0,1,1,1
watcher-dashboard,17,18,0,1,0.5625,1,6,9,16
watcher-dashboard,16,17,0,1,0.5,1,4,5,6
watcher-dashboard,15,16,0,1,0.466666667,1,6,5,15
watcher-dashboard,14,15,0,0,0.285714286,1,5,8,14
watcher-dashboard,13,14,0,1,0.565217391,1,7,9,23
watcher-dashboard,12,13,0,1,0.666666667,1,2,2,3
tuning-box,14,15,1,1,0.833333333,0,2,2,6
tuning-box,13,14,0,1,0.957446809,0,3,4,47
tuning-box,12,13,0,1,1,0,1,1,46
oslo.messaging,17,18,0,1,0.675675676,2,8,12,37
oslo.messaging,16,17,0,1,0.516129032,2,8,16,31
oslo.messaging,15,16,0,1,0.483333333,2,16,26,60
oslo.messaging,14,15,0,0,0.344086022,2,15,31,93
oslo.messaging,13,14,0,1,0.520833333,2,19,39,144
oslo.messaging,12,13,0,1,0.525510204,2,16,45,196
oslo.messaging,11,12,0,0,0.392592593,2,12,29,135
oslo.messaging,10,11,0,1,0.579831933,2,14,32,119
oslo.messaging,9,10,0,0,0.319444444,2,19,30,72
oslo.messaging,8,9,0,0,0.288659794,2,18,32,97
oslo.messaging,7,8,0,1,0.909090909,2,7,9,154
trio2o,17,18,0,1,1,3,1,1,1
trio2o,16,17,0,1,1,3,1,1,1
trio2o,15,16,0,1,0.888888889,3,2,4,9
trio2o,14,15,0,1,0.571428571,3,3,4,7
trio2o,13,14,0,1,0.653061224,3,3,8,49
trio2o,12,13,0,1,0.727272727,3,3,6,22
trio2o,11,12,0,1,0.909090909,3,2,2,11
trio2o,10,11,0,1,0.824324324,3,3,4,74
trio2o,9,10,0,1,1,3,1,2,2
kayobe-config,17,18,0,1,1,0,1,1,1
evoque-dashboard,16,17,1,1,1,1,1,1,1
evoque-dashboard,12,13,1,1,0.75,1,2,2,8
cinder-tempest-plugin,17,18,0,1,0.6,1,3,5,5
cinder-tempest-plugin,16,17,0,0,0.25,1,5,6,8
cinder-tempest-plugin,15,16,0,0,0.333333333,1,5,5,6
cinder-tempest-plugin,14,15,0,0,0.333333333,1,3,3,3
cinder-tempest-plugin,13,14,0,0,0.5,1,2,2,2
puppet-ceph,17,18,0,0,0.222222222,0,6,7,9
puppet-ceph,16,17,0,0,0.421052632,0,5,11,19
puppet-ceph,15,16,0,1,0.526315789,0,2,8,19
puppet-ceph,14,15,0,1,0.631578947,0,6,14,19
puppet-ceph,13,14,0,1,0.682926829,0,8,14,41
puppet-ceph,12,13,0,1,0.606060606,0,6,13,33
puppet-ceph,11,12,0,1,0.777777778,0,4,7,18
puppet-ceph,10,11,0,1,0.757575758,0,5,6,33
puppet-ceph,9,10,0,0,0.338983051,0,5,20,59
puppet-ceph,8,9,0,1,0.52,0,7,9,25
devstack-plugin-glusterfs,16,17,1,1,1,0,1,1,2
devstack-plugin-glusterfs,15,16,0,1,1,0,1,1,1
devstack-plugin-glusterfs,14,15,0,1,1,0,1,1,1
devstack-plugin-glusterfs,13,14,0,1,0.666666667,0,2,2,3
devstack-plugin-glusterfs,12,13,0,1,0.857142857,0,2,4,7
devstack-plugin-glusterfs,11,12,0,1,0.95,0,2,5,20
devstack-plugin-glusterfs,10,11,0,1,1,0,1,1,8
patrole,17,18,0,1,0.794117647,1,7,11,68
patrole,16,17,0,1,0.561797753,1,9,31,89
patrole,15,16,0,1,0.910526316,1,8,22,190
patrole,14,15,0,1,0.888888889,1,2,8,27
ansible-role-whisper,17,18,0,1,0.666666667,0,2,2,3
iotronic-lightning-rod,17,18,0,1,0.666666667,1,2,2,3
iotronic-lightning-rod,16,17,0,1,1,1,1,1,1
iotronic-lightning-rod,15,16,0,1,1,1,1,1,7
openstack-ansible-os_glance,17,18,0,1,0.536585366,0,10,14,41
openstack-ansible-os_glance,16,17,0,1,0.608695652,0,7,11,23
openstack-ansible-os_glance,15,16,0,1,0.659574468,0,8,13,47
openstack-ansible-os_glance,14,15,0,1,0.551724138,0,7,14,29
openstack-ansible-os_glance,13,14,0,1,0.591836735,0,6,15,49
openstack-ansible-os_glance,12,13,0,1,0.59375,0,6,11,32
openstack-ansible-os_glance,11,12,0,1,0.842105263,0,2,9,19
openstack-ansible-os_glance,10,11,0,1,1,0,1,5,8
compass-adapters,13,14,1,1,1,0,1,1,1
compass-adapters,11,12,1,1,0.8,0,2,4,5
compass-adapters,10,11,0,1,0.621621622,0,3,7,37
compass-adapters,9,10,0,1,0.734375,0,2,7,64
compass-adapters,8,9,0,1,0.741935484,0,2,5,31
python-monascaclient,17,18,0,0,0.375,3,7,11,16
python-monascaclient,16,17,0,1,0.8,3,2,4,5
python-monascaclient,15,16,0,1,0.555555556,3,4,4,9
python-monascaclient,14,15,0,0,0.181818182,3,12,17,22
python-monascaclient,13,14,0,0,0.35483871,3,10,18,31
python-monascaclient,12,13,0,0,0.333333333,3,7,12,21
python-monascaclient,11,12,0,1,0.875,3,3,7,16
python-monascaclient,10,11,0,1,0.56,3,6,10,25
python-monascaclient,9,10,0,1,0.923076923,3,3,5,39
python-monascaclient,8,9,0,1,1,3,1,2,10
designate-tempest-plugin,17,18,0,0,0.375,1,5,6,8
designate-tempest-plugin,16,17,0,0,0.333333333,1,4,6,6
designate-tempest-plugin,15,16,0,0,0.285714286,1,6,6,7
designate-tempest-plugin,14,15,0,0,0.375,1,6,7,8
designate-tempest-plugin,13,14,0,0,0.333333333,1,5,8,36
gertty,17,18,0,0,0.333333333,4,3,3,3
gertty,16,17,0,0,0.333333333,4,5,6,6
gertty,15,16,0,1,0.846153846,4,3,4,13
gertty,14,15,0,0,0.5,4,2,2,2
gertty,13,14,0,0,0.407407407,4,7,8,27
gertty,12,13,0,1,0.644444444,4,9,13,45
gertty,11,12,0,1,0.709677419,4,5,8,31
gertty,10,11,0,1,0.647887324,4,13,18,71
gertty,9,10,0,1,0.447552448,4,10,19,143
cookbook-openstack-orchestration,17,18,0,1,1,0,1,1,4
cookbook-openstack-orchestration,16,17,0,1,0.555555556,0,4,5,9
cookbook-openstack-orchestration,15,16,0,0,0.4,0,3,3,5
cookbook-openstack-orchestration,14,15,0,1,0.5,0,3,3,4
cookbook-openstack-orchestration,13,14,0,0,0.4,0,4,4,5
cookbook-openstack-orchestration,12,13,0,1,1,0,1,1,1
cookbook-openstack-orchestration,11,12,0,1,0.923076923,0,2,4,13
cookbook-openstack-orchestration,10,11,0,1,0.782608696,0,5,10,23
cookbook-openstack-orchestration,9,10,0,1,0.75,0,5,9,24
cookbook-openstack-orchestration,8,9,0,1,0.666666667,0,3,10,21
daisycloud-core,17,18,0,1,1,0,1,1,11
daisycloud-core,16,17,0,1,0.892857143,0,5,8,56
daisycloud-core,15,16,0,1,0.884615385,0,6,19,130
daisycloud-core,14,15,0,1,0.916030534,0,4,18,131
daisycloud-core,13,14,0,1,0.842105263,0,5,8,95
fuel-ccp-rabbitmq,15,16,1,1,0.6,0,2,4,5
fuel-ccp-rabbitmq,14,15,0,1,0.777777778,0,2,8,18
fuel-ccp-rabbitmq,13,14,0,1,1,0,1,7,10
openstack-doc-tools,17,18,0,0,0.428571429,4,4,4,7
openstack-doc-tools,16,17,0,0,0.454545455,4,3,4,11
openstack-doc-tools,15,16,0,0,0.375,4,7,8,32
openstack-doc-tools,14,15,0,1,0.448275862,4,9,11,29
openstack-doc-tools,13,14,0,1,0.541666667,4,10,11,48
openstack-doc-tools,12,13,0,0,0.368421053,4,9,13,95
openstack-doc-tools,11,12,0,0,0.245901639,4,11,12,61
openstack-doc-tools,10,11,0,0,0.367346939,4,8,8,49
openstack-doc-tools,9,10,0,0,0.321167883,4,10,10,137
openstack-doc-tools,8,9,0,1,0.666666667,4,10,12,105
openstack-doc-tools,7,8,0,1,0.564516129,4,8,9,62
networking-huawei,13,14,1,1,0.888888889,1,2,2,9
octavia-dashboard,17,18,0,1,0.518518519,1,9,10,27
octavia-dashboard,16,17,0,1,0.5,1,9,13,42
octavia-dashboard,15,16,0,1,0.571428571,1,5,6,14
octavia-dashboard,14,15,0,0,0.2,1,5,5,5
octavia-dashboard,13,14,0,0,0.3,1,6,8,10
octavia-dashboard,12,13,0,1,0.958333333,1,3,6,48
octavia-dashboard,11,12,0,1,0.666666667,1,2,2,3
conveyor,13,14,1,1,1,4,1,1,1
windmill,17,18,0,1,0.983050847,0,2,2,59
windmill,16,17,0,1,0.928571429,0,2,2,14
windmill,15,16,0,1,1,0,1,1,20
windmill,14,15,0,1,0.966666667,0,2,2,30
windmill,13,14,0,1,0.909090909,0,2,2,11
windmill,12,13,0,1,1,0,1,1,16
tobiko,17,18,0,0,0.5,1,2,2,2
sphinx-feature-classification,17,18,0,0,0.384615385,5,4,8,13
sphinx-feature-classification,16,17,0,1,1,5,1,1,2
fuel-ccp-specs,14,15,1,1,1,0,1,1,1
fuel-ccp-specs,13,14,0,1,1,0,1,1,1
tacker,17,18,0,1,0.575757576,1,12,21,66
tacker,16,17,0,0,0.263157895,1,18,25,57
tacker,15,16,0,0,0.231707317,1,16,36,82
tacker,14,15,0,0,0.217391304,1,15,29,69
tacker,13,14,0,0,0.157232704,1,17,40,159
tacker,12,13,0,0,0.269230769,1,15,22,78
tacker,11,12,0,0,0.410714286,1,6,8,56
tacker,10,11,0,1,0.84,1,3,3,25
tacker,9,10,0,1,0.965517241,1,2,2,29
python-don,15,16,1,1,1,3,1,1,1
python-don,14,15,0,1,1,3,1,1,3
python-don,13,14,0,0,0.375,3,4,4,8
xstatic-angular-smart-table,13,14,1,1,0.666666667,0,2,3,3
ranger,17,18,0,1,0.92,1,3,9,25
ranger,16,17,0,1,0.736842105,1,3,4,19
ranger,15,16,0,1,0.842105263,1,3,5,19
stackube,16,17,1,1,0.727272727,1,3,3,11
stackube,15,16,0,0,0.42,1,4,5,50
fuel-docs,15,16,1,1,1,0,1,1,1
fuel-docs,14,15,0,1,0.766666667,0,5,12,30
fuel-docs,13,14,0,1,0.923913043,0,7,17,92
fuel-docs,12,13,0,1,0.9,0,2,22,40
fuel-docs,11,12,0,1,0.903100775,0,4,30,258
fuel-docs,10,11,0,1,0.946745562,0,5,25,169
fuel-docs,9,10,0,1,0.950413223,0,3,22,121
fuel-docs,8,9,0,1,0.875,0,2,24,144
fuel-docs,7,8,0,1,0.808641975,0,2,14,162
kingbird,17,18,0,0,0.3,1,6,6,10
kingbird,16,17,0,1,0.538461538,1,2,2,13
kingbird,15,16,0,1,0.705882353,1,4,4,17
kingbird,14,15,0,1,0.7,1,4,4,10
kingbird,13,14,0,1,0.729166667,1,6,7,48
kingbird,12,13,0,1,0.821428571,1,4,5,28
python-cloudkittyclient,17,18,0,1,1,3,1,1,1
python-cloudkittyclient,16,17,0,0,0.333333333,3,3,3,3
python-cloudkittyclient,15,16,0,1,0.6,3,2,3,5
python-cloudkittyclient,14,15,0,0,0.307692308,3,7,9,13
python-cloudkittyclient,13,14,0,0,0.4,3,4,6,10
python-cloudkittyclient,12,13,0,0,0.375,3,7,11,16
python-cloudkittyclient,11,12,0,1,0.875,3,2,3,8
python-cloudkittyclient,10,11,0,1,0.666666667,3,2,2,3
python-cloudkittyclient,9,10,0,1,0.8,3,2,2,5
cookbook-openstack-client,12,13,1,1,1,0,1,1,1
cookbook-openstack-client,11,12,0,0,0.333333333,0,3,3,3
cookbook-openstack-client,10,11,0,0,0.4,0,3,3,5
charm-interface-rabbitmq,16,17,1,1,1,0,1,2,2
charm-interface-rabbitmq,14,15,1,1,1,0,1,1,1
charm-interface-rabbitmq,13,14,0,1,1,0,1,1,1
blazar-tempest-plugin,17,18,0,0,0.333333333,1,3,3,3
blazar-tempest-plugin,16,17,0,1,0.6,1,3,4,5
openstack-ansible-os_cinder,17,18,0,1,0.489361702,0,7,13,47
openstack-ansible-os_cinder,16,17,0,1,0.47826087,0,9,14,23
openstack-ansible-os_cinder,15,16,0,1,0.672727273,0,9,16,55
openstack-ansible-os_cinder,14,15,0,1,0.58974359,0,8,16,39
openstack-ansible-os_cinder,13,14,0,1,0.596774194,0,10,18,62
openstack-ansible-os_cinder,12,13,0,1,0.783783784,0,5,11,37
openstack-ansible-os_cinder,11,12,0,1,0.888888889,0,2,6,18
openstack-ansible-os_cinder,10,11,0,1,0.833333333,0,2,6,6
oswin-tempest-plugin,17,18,0,0,0.5,5,2,2,2
oswin-tempest-plugin,16,17,0,1,0.875,5,3,4,16
oswin-tempest-plugin,15,16,0,1,1,5,1,2,7
swauth,17,18,0,0,0.333333333,1,3,3,3
swauth,16,17,0,1,0.75,1,2,2,4
swauth,15,16,0,1,1,1,1,1,1
swauth,14,15,0,1,0.75,1,2,2,4
swauth,13,14,0,1,0.833333333,1,2,2,6
swauth,12,13,0,1,0.8,1,5,6,30
swauth,10,11,1,1,0.666666667,1,3,3,6
swauth,8,9,1,1,0.7,1,3,3,10
swauth,7,8,0,1,0.75,1,2,2,4
swauth,6,7,0,1,0.714285714,1,3,4,14
swauth,5,6,0,1,1,1,1,1,7
swauth,4,5,0,1,0.928571429,1,2,2,14
swauth,3,4,0,1,1,1,1,3,21
fuel-ccp-installer,15,16,1,1,0.923076923,0,2,4,13
fuel-ccp-installer,14,15,0,1,1,0,1,10,46
fuel-ccp-installer,13,14,0,1,0.965686275,0,2,19,204
fuel-ccp-installer,12,13,0,1,1,0,1,1,8
cloud-init,12,13,1,0,0.4,1,4,5,5
cloud-init,11,12,0,1,0.470588235,1,4,4,34
cloud-init,10,11,0,1,0.511627907,1,4,6,43
cloud-init,9,10,0,0,0.364238411,1,9,11,151
cloud-init,8,9,0,1,0.576470588,1,7,17,170
cloud-init,7,8,0,1,0.598837209,1,5,8,172
cloud-init,6,7,0,0,0.397379913,1,4,11,229
cloud-init,5,6,0,1,0.708494208,1,6,12,518
cloud-init,4,5,0,1,0.95890411,1,3,7,146
cloud-init,3,4,0,1,0.736111111,1,2,6,72
cloud-init,2,3,0,1,1,1,1,2,37
cloud-init,1,2,0,1,0.985714286,1,2,2,70
cloud-init,0,1,0,1,0.982758621,1,2,3,58
oslo-incubator,13,14,1,1,0.666666667,2,2,3,3
oslo-incubator,12,13,0,0,0.25,2,7,7,12
oslo-incubator,11,12,0,0,0.333333333,2,10,15,30
oslo-incubator,10,11,0,0,0.291262136,2,14,35,103
oslo-incubator,9,10,0,0,0.195402299,2,31,76,174
oslo-incubator,8,9,0,0,0.182662539,2,36,106,323
oslo-incubator,7,8,0,0,0.158914729,2,26,75,258
oslo-incubator,6,7,0,0,0.328125,2,25,64,256
oslo-incubator,5,6,0,0,0.411764706,2,17,32,119
oslo-incubator,4,5,0,1,0.518518519,2,7,11,54
oslo-incubator,3,4,0,1,0.846153846,2,2,2,13
loci-designate,17,18,0,1,1,0,1,1,1
fuel-plugin-ironic,12,13,1,1,1,0,1,1,1
fuel-plugin-ironic,11,12,0,1,1,0,1,1,8
openstack-map,17,18,0,1,1,2,1,1,6
networking-bgpvpn,17,18,0,1,0.685714286,1,7,9,35
networking-bgpvpn,16,17,0,1,0.769230769,1,10,13,65
networking-bgpvpn,15,16,0,1,0.442307692,1,10,18,52
networking-bgpvpn,14,15,0,0,0.372093023,1,13,21,43
networking-bgpvpn,13,14,0,1,0.49122807,1,13,23,57
networking-bgpvpn,12,13,0,1,0.54,1,6,8,50
networking-bgpvpn,11,12,0,1,0.696428571,1,7,9,56
networking-bgpvpn,10,11,0,1,0.857142857,1,2,2,7
charm-cinder-backup,17,18,0,1,0.5,0,4,5,8
charm-cinder-backup,16,17,0,1,1,0,1,1,6
charm-cinder-backup,15,16,0,1,1,0,1,6,6
charm-cinder-backup,14,15,0,1,1,0,1,3,4
charm-cinder-backup,13,14,0,1,1,0,1,4,12
charm-cinder-backup,12,13,0,1,1,0,1,3,3
cookbook-openstack-block-storage,17,18,0,1,1,0,1,1,6
cookbook-openstack-block-storage,16,17,0,0,0.4,0,4,4,5
cookbook-openstack-block-storage,15,16,0,0,0.428571429,0,4,4,7
cookbook-openstack-block-storage,14,15,0,0,0.333333333,0,3,3,3
cookbook-openstack-block-storage,13,14,0,0,0.333333333,0,4,4,6
cookbook-openstack-block-storage,12,13,0,1,0.8,0,2,3,5
cookbook-openstack-block-storage,11,12,0,1,0.75,0,4,7,16
cookbook-openstack-block-storage,10,11,0,1,0.735294118,0,8,20,34
cookbook-openstack-block-storage,9,10,0,1,0.666666667,0,7,16,36
cookbook-openstack-block-storage,8,9,0,0,0.383333333,0,6,19,60
cookbook-openstack-block-storage,7,8,0,1,0.741935484,0,7,11,62
cookbook-openstack-block-storage,6,7,0,1,0.981818182,0,2,5,55
app-catalog,16,17,1,1,1,1,1,1,1
app-catalog,14,15,1,0,0.318181818,1,8,9,22
app-catalog,13,14,0,1,0.719298246,1,11,26,57
app-catalog,12,13,0,0,0.344827586,1,10,11,29
app-catalog,11,12,0,1,0.478873239,1,13,19,71
app-catalog,10,11,0,1,1,1,1,4,30
python-glareclient,17,18,0,0,0.5,3,2,2,2
python-glareclient,16,17,0,1,0.666666667,3,2,2,6
python-glareclient,15,16,0,1,0.833333333,3,3,4,12
python-glareclient,14,15,0,1,0.5,3,3,3,8
python-glareclient,13,14,0,1,1,3,1,3,16
karbor-dashboard,17,18,0,0,0.5,1,2,2,2
karbor-dashboard,16,17,0,1,0.5,1,3,3,4
karbor-dashboard,15,16,0,0,0.3,1,5,7,10
karbor-dashboard,14,15,0,0,0.421052632,1,4,7,19
karbor-dashboard,13,14,0,1,0.606060606,1,7,9,33
karbor-dashboard,12,13,0,1,1,1,1,1,1
fuel-plugin-dbaas-trove,14,15,1,1,1,0,1,1,1
fuel-plugin-dbaas-trove,13,14,0,0,0.5,0,2,2,2
fuel-plugin-dbaas-trove,12,13,0,0,0.5,0,2,2,2
cookbook-openstack-image,17,18,0,1,1,0,1,1,5
cookbook-openstack-image,16,17,0,0,0.4,0,4,4,5
cookbook-openstack-image,15,16,0,1,0.6,0,2,2,5
cookbook-openstack-image,14,15,0,1,0.5,0,3,3,4
cookbook-openstack-image,13,14,0,0,0.4,0,4,4,5
cookbook-openstack-image,12,13,0,0,0.4,0,3,3,5
cookbook-openstack-image,11,12,0,1,0.692307692,0,5,7,13
cookbook-openstack-image,10,11,0,1,0.807692308,0,6,13,26
cookbook-openstack-image,9,10,0,1,0.638888889,0,6,16,36
cookbook-openstack-image,8,9,0,1,0.510204082,0,7,19,49
cookbook-openstack-image,7,8,0,1,0.553191489,0,5,9,47
cookbook-openstack-image,6,7,0,1,0.909090909,0,3,7,88
cookbook-openstack-image,5,6,0,1,1,0,1,1,5
snap-nova-hypervisor,16,17,1,1,1,0,1,1,2
snap-nova-hypervisor,15,16,0,1,1,0,1,2,21
snap-nova-hypervisor,14,15,0,1,1,0,1,1,8
bifrost,17,18,0,0,0.227272727,0,9,15,44
bifrost,16,17,0,0,0.282051282,0,11,12,39
bifrost,15,16,0,0,0.261538462,0,14,21,65
bifrost,14,15,0,0,0.361445783,0,14,20,83
bifrost,13,14,0,0,0.34,0,13,20,50
bifrost,12,13,0,1,0.635416667,0,9,18,96
bifrost,11,12,0,1,0.587570621,0,10,20,177
bifrost,10,11,0,1,0.942675159,0,2,5,157
salt-formula-keystone,14,15,1,1,0.533333333,0,4,9,15
salt-formula-keystone,13,14,0,1,0.705882353,0,5,11,17
salt-formula-keystone,12,13,0,1,0.823529412,0,2,4,17
refstack,17,18,0,1,0.571428571,1,3,3,7
refstack,16,17,0,0,0.277777778,1,7,9,18
refstack,15,16,0,0,0.3125,1,7,8,16
refstack,14,15,0,1,0.575757576,1,8,10,33
refstack,13,14,0,1,0.821428571,1,4,8,28
refstack,12,13,0,1,0.666666667,1,5,8,33
refstack,11,12,0,1,0.551020408,1,5,8,49
refstack,10,11,0,1,0.533333333,1,6,9,45
refstack,9,10,0,0,0.260869565,1,6,8,23
refstack,8,9,0,1,0.711538462,1,5,7,104
refstack,7,8,0,1,0.52173913,1,2,2,46
salt-formula-heat,14,15,1,1,0.6875,0,4,9,16
salt-formula-heat,13,14,0,1,0.571428571,0,5,12,14
salt-formula-heat,12,13,0,1,1,0,1,4,7
cyborg,17,18,0,0,0.310344828,1,7,12,29
cyborg,16,17,0,0,0.307692308,1,8,11,26
cyborg,15,16,0,0,0.416666667,1,4,5,12
cyborg,14,15,0,1,1,1,1,1,1
cyborg,13,14,0,1,1,1,1,1,1
fuel-ccp-horizon,15,16,1,1,1,0,1,1,1
fuel-ccp-horizon,14,15,0,1,0.666666667,0,2,9,24
fuel-ccp-horizon,13,14,0,1,0.882352941,0,2,7,17
vmware-nsx,17,18,0,1,0.813471503,5,10,19,193
vmware-nsx,16,17,0,1,0.879032258,5,10,18,248
vmware-nsx,15,16,0,1,0.920110193,5,9,29,363
vmware-nsx,14,15,0,1,0.877934272,5,13,29,213
vmware-nsx,13,14,0,1,0.853372434,5,11,29,341
vmware-nsx,12,13,0,1,0.800724638,5,10,25,276
vmware-nsx,11,12,0,1,0.798353909,5,7,24,243
vmware-nsx,10,11,0,0,0.295081967,5,28,81,366
vmware-nsx,9,10,0,0,0.147952444,5,46,191,757
vmware-nsx,8,9,0,0,0.164203612,5,51,164,609
vmware-nsx,7,8,0,0,0.147919877,5,42,137,649
vmware-nsx,6,7,0,0,0.21031746,5,29,78,504
vmware-nsx,5,6,0,0,0.239285714,5,23,48,280
vmware-nsx,4,5,0,0,0.397727273,5,13,23,88
vmware-nsx,1,2,0,1,1,5,1,1,10
vmware-nsx,2,3,0,1,1,5,1,1,4
vmware-nsx,3,4,0,1,0.475728155,5,6,22,309
openstack-ansible-os_monasca-ui,17,18,0,0,0.333333333,0,4,5,6
openstack-ansible-os_monasca-ui,16,17,0,1,0.666666667,0,2,2,3
openstack-ansible-os_monasca-ui,15,16,0,1,0.6,0,2,2,5
fuel-plugin-influxdb-grafana,15,16,1,1,0.75,0,2,2,4
fuel-plugin-influxdb-grafana,14,15,0,1,0.6,0,2,6,15
fuel-plugin-influxdb-grafana,13,14,0,1,0.763157895,0,2,7,76
fuel-plugin-influxdb-grafana,12,13,0,1,0.686746988,0,3,6,83
fuel-plugin-influxdb-grafana,11,12,0,1,0.775862069,0,3,4,58
fuel-plugin-influxdb-grafana,10,11,0,1,0.653846154,0,2,4,26
magnum,17,18,0,0,0.254237288,1,15,28,59
magnum,16,17,0,0,0.364705882,1,15,30,85
magnum,15,16,0,0,0.222222222,1,24,47,135
magnum,14,15,0,0,0.191358025,1,23,48,162
magnum,13,14,0,0,0.186246418,1,24,78,349
magnum,12,13,0,0,0.204142012,1,29,58,338
magnum,11,12,0,0,0.238219895,1,22,64,382
magnum,10,11,0,0,0.273195876,1,19,30,388
cookbook-openstack-common,17,18,0,1,0.875,0,2,2,8
cookbook-openstack-common,16,17,0,0,0.444444444,0,4,4,9
cookbook-openstack-common,15,16,0,0,0.4,0,3,3,5
cookbook-openstack-common,14,15,0,0,0.375,0,4,6,8
cookbook-openstack-common,13,14,0,1,0.533333333,0,5,5,15
cookbook-openstack-common,12,13,0,1,0.5,0,3,3,10
cookbook-openstack-common,11,12,0,1,0.55,0,6,10,20
cookbook-openstack-common,10,11,0,1,0.7,0,10,16,40
cookbook-openstack-common,9,10,0,1,0.512195122,0,8,14,41
cookbook-openstack-common,8,9,0,0,0.368421053,0,7,20,57
cookbook-openstack-common,7,8,0,1,0.512820513,0,6,11,39
cookbook-openstack-common,6,7,0,1,0.924528302,0,2,4,53
charm-manila,17,18,0,1,0.5,0,4,6,6
charm-manila,16,17,0,1,0.888888889,0,2,4,9
charm-manila,15,16,0,1,1,0,1,3,5
charm-manila,14,15,0,1,1,0,1,2,2
ironic-specs,17,18,0,0,0.347826087,1,8,11,23
ironic-specs,16,17,0,0,0.272727273,1,8,8,11
ironic-specs,15,16,0,0,0.4,1,7,10,15
ironic-specs,14,15,0,0,0.285714286,1,8,12,14
ironic-specs,13,14,0,0,0.333333333,1,8,14,21
ironic-specs,12,13,0,0,0.307692308,1,6,7,13
ironic-specs,11,12,0,0,0.2,1,13,18,35
ironic-specs,10,11,0,0,0.272727273,1,9,16,33
ironic-specs,9,10,0,0,0.4,1,4,6,10
murano-deployment,17,18,0,1,1,1,1,1,1
murano-deployment,16,17,0,0,0.333333333,1,3,3,3
murano-deployment,15,16,0,1,0.625,1,4,5,8
murano-deployment,14,15,0,1,0.777777778,1,2,4,9
murano-deployment,13,14,0,1,0.952380952,1,2,5,21
murano-deployment,12,13,0,1,0.823529412,1,3,6,17
murano-deployment,11,12,0,1,0.866666667,1,3,6,15
murano-deployment,10,11,0,1,0.909090909,1,2,5,11
murano-deployment,9,10,0,1,0.9,1,2,8,50
murano-deployment,8,9,0,1,1,1,1,7,22
murano-deployment,7,8,0,1,0.970588235,1,3,9,102
charm-swift-proxy,17,18,0,1,0.916666667,0,2,8,12
charm-swift-proxy,16,17,0,1,1,0,1,8,14
charm-swift-proxy,15,16,0,1,0.875,0,3,10,16
charm-swift-proxy,14,15,0,1,0.875,0,2,5,8
charm-swift-proxy,13,14,0,1,0.916666667,0,2,8,24
charm-swift-proxy,12,13,0,1,0.966666667,0,2,9,30
charm-swift-proxy,11,12,0,1,1,0,1,10,55
charm-swift-proxy,10,11,0,1,1,0,1,7,147
charm-swift-proxy,9,10,0,1,0.724137931,0,3,9,58
charm-swift-proxy,8,9,0,1,1,0,1,2,35
charm-swift-proxy,7,8,0,1,1,0,1,6,25
