repo,tstart,tstop,status,is_mono,m_ratio,repo_type,num_com,num_dvpr,num_cmt
oslo.service,11,12,0,1,0.5254237288135594,0,9,18,59
oslo.service,10,11,0,0,0.391304347826087,0,7,15,23
oslo.service,9,10,0,0,0.21052631578947367,0,9,15,19
oslo.service,8,9,0,0,0.14705882352941177,0,15,20,34
oslo.service,7,8,0,0,0.2727272727272727,0,9,19,22
oslo.service,6,7,0,0,0.38461538461538464,0,7,18,26
oslo.service,5,6,0,1,0.6666666666666666,0,2,2,3
fuel-plugin-networking-sfc,13,14,1,1,1.0,3,1,2,7
networking-mlnx,17,18,0,1,0.7,1,4,7,10
networking-mlnx,16,17,0,1,0.9,1,2,4,10
networking-mlnx,15,16,0,1,0.9444444444444444,1,2,5,18
networking-mlnx,14,15,0,1,0.8947368421052632,1,3,5,19
networking-mlnx,13,14,0,1,0.9032258064516129,1,3,6,31
networking-mlnx,12,13,0,1,0.8571428571428571,1,4,6,21
networking-mlnx,11,12,0,1,1.0,1,1,4,16
networking-mlnx,10,11,0,0,0.2,1,15,28,90
networking-mlnx,9,10,0,0,0.3125,1,19,30,48
networking-mlnx,8,9,0,0,0.14705882352941177,1,20,27,34
networking-mlnx,7,8,0,0,0.24242424242424243,1,14,23,33
networking-mlnx,6,7,0,0,0.4090909090909091,1,11,14,22
networking-mlnx,5,6,0,0,0.3,1,6,7,10
networking-mlnx,4,5,0,0,0.35714285714285715,1,6,8,14
networking-mlnx,2,3,0,1,1.0,1,1,1,1
networking-mlnx,3,4,0,1,1.0,1,1,1,1
cookbook-openstack-ops-database,17,18,0,1,1.0,3,1,1,3
cookbook-openstack-ops-database,16,17,0,1,0.5,3,2,2,2
cookbook-openstack-ops-database,15,16,0,1,0.6666666666666666,3,2,2,3
cookbook-openstack-ops-database,14,15,0,1,0.6666666666666666,3,2,2,3
cookbook-openstack-ops-database,13,14,0,1,0.5,3,3,3,4
cookbook-openstack-ops-database,12,13,0,1,0.75,3,2,1,4
cookbook-openstack-ops-database,11,12,0,1,0.5,3,4,5,6
cookbook-openstack-ops-database,10,11,0,1,0.6428571428571429,3,5,7,14
cookbook-openstack-ops-database,9,10,0,1,0.6428571428571429,3,5,6,14
cookbook-openstack-ops-database,8,9,0,1,0.5,3,6,14,26
cookbook-openstack-ops-database,7,8,0,1,0.5,3,5,7,14
puppet-manila,17,18,0,0,0.4,3,8,11,25
puppet-manila,16,17,0,1,0.5,3,4,9,18
puppet-manila,15,16,0,0,0.4375,3,6,10,32
puppet-manila,14,15,0,0,0.4375,3,6,10,16
puppet-manila,13,14,0,0,0.4166666666666667,3,8,17,36
puppet-manila,12,13,0,1,0.631578947368421,3,6,11,19
puppet-manila,11,12,0,1,0.6428571428571429,3,7,14,42
puppet-manila,10,11,0,1,0.65,3,4,7,20
puppet-manila,9,10,0,1,0.9743589743589743,3,2,3,39
cerberus-dashboard,16,17,1,1,1.0,1,1,1,1
cerberus-dashboard,11,12,1,1,1.0,1,1,1,2
certbot-dns-openstack,17,18,0,1,0.5,2,2,2,2
goal-tools,17,18,0,1,0.9783783783783784,5,4,4,185
goal-tools,16,17,0,1,1.0,5,1,1,7
python-adjutantclient,16,17,1,1,1.0,4,1,2,3
python-adjutantclient,15,16,0,1,1.0,4,1,2,5
python-adjutantclient,14,15,0,1,1.0,4,1,1,1
python-adjutantclient,13,14,0,1,1.0,4,1,2,5
python-adjutantclient,12,13,0,1,1.0,4,1,2,9
python-adjutantclient,11,12,0,1,1.0,4,1,1,1
devstack-plugin-kafka,17,18,0,1,1.0,3,1,1,2
devstack-plugin-kafka,16,17,0,1,1.0,3,1,1,1
devstack-plugin-kafka,15,16,0,1,1.0,3,1,1,1
salt-formula-opencontrail,14,15,1,1,0.8571428571428571,3,2,6,28
salt-formula-opencontrail,13,14,0,1,0.8888888888888888,3,3,11,27
salt-formula-opencontrail,12,13,0,1,0.9375,3,2,7,16
salt-formula-opencontrail,11,12,0,1,1.0,3,1,1,1
watcher-dashboard,17,18,0,1,0.5625,1,6,9,16
watcher-dashboard,16,17,0,1,0.5,1,4,5,6
watcher-dashboard,15,16,0,0,0.4666666666666667,1,6,5,15
watcher-dashboard,14,15,0,0,0.2857142857142857,1,5,8,14
watcher-dashboard,13,14,0,1,0.5652173913043478,1,7,9,23
watcher-dashboard,12,13,0,1,0.6666666666666666,1,2,2,3
tuning-box,14,15,1,1,0.8333333333333334,3,2,2,6
tuning-box,13,14,0,1,0.9574468085106383,3,3,4,47
tuning-box,12,13,0,1,1.0,3,1,1,46
oslo.messaging,17,18,0,1,0.6756756756756757,0,8,12,37
oslo.messaging,16,17,0,1,0.5161290322580645,0,8,16,31
oslo.messaging,15,16,0,0,0.48333333333333334,0,16,26,60
oslo.messaging,14,15,0,0,0.34408602150537637,0,15,31,93
oslo.messaging,13,14,0,1,0.5208333333333334,0,19,39,144
oslo.messaging,12,13,0,1,0.5255102040816326,0,16,45,196
oslo.messaging,11,12,0,0,0.3925925925925926,0,12,29,135
oslo.messaging,10,11,0,1,0.5798319327731093,0,14,32,119
oslo.messaging,9,10,0,0,0.3194444444444444,0,19,30,72
oslo.messaging,8,9,0,0,0.28865979381443296,0,18,32,97
oslo.messaging,7,8,0,1,0.9090909090909091,0,7,9,154
trio2o,17,18,0,1,1.0,4,1,1,1
trio2o,16,17,0,1,1.0,4,1,1,1
trio2o,15,16,0,1,0.8888888888888888,4,2,4,9
trio2o,14,15,0,1,0.5714285714285714,4,3,4,7
trio2o,13,14,0,1,0.6530612244897959,4,3,8,49
trio2o,12,13,0,1,0.7272727272727273,4,3,6,22
trio2o,11,12,0,1,0.9090909090909091,4,2,2,11
trio2o,10,11,0,1,0.8243243243243243,4,3,4,74
trio2o,9,10,0,1,1.0,4,1,2,2
kayobe-config,17,18,0,1,1.0,3,1,1,1
evoque-dashboard,16,17,1,1,1.0,1,1,1,1
evoque-dashboard,12,13,1,1,0.75,1,2,2,8
cinder-tempest-plugin,17,18,0,1,0.6,1,3,5,5
cinder-tempest-plugin,16,17,0,0,0.25,1,5,6,8
cinder-tempest-plugin,15,16,0,0,0.3333333333333333,1,5,5,6
cinder-tempest-plugin,14,15,0,0,0.3333333333333333,1,3,3,3
cinder-tempest-plugin,13,14,0,1,0.5,1,2,2,2
puppet-ceph,17,18,0,0,0.2222222222222222,3,6,7,9
puppet-ceph,16,17,0,0,0.42105263157894735,3,5,11,19
puppet-ceph,15,16,0,1,0.5263157894736842,3,2,8,19
puppet-ceph,14,15,0,1,0.631578947368421,3,6,14,19
puppet-ceph,13,14,0,1,0.6829268292682927,3,8,14,41
puppet-ceph,12,13,0,1,0.6060606060606061,3,6,13,33
puppet-ceph,11,12,0,1,0.7777777777777778,3,4,7,18
puppet-ceph,10,11,0,1,0.7575757575757576,3,5,6,33
puppet-ceph,9,10,0,0,0.3389830508474576,3,5,20,59
puppet-ceph,8,9,0,1,0.52,3,7,9,25
devstack-plugin-glusterfs,16,17,1,1,1.0,3,1,1,2
devstack-plugin-glusterfs,15,16,0,1,1.0,3,1,1,1
devstack-plugin-glusterfs,14,15,0,1,1.0,3,1,1,1
devstack-plugin-glusterfs,13,14,0,1,0.6666666666666666,3,2,2,3
devstack-plugin-glusterfs,12,13,0,1,0.8571428571428571,3,2,4,7
devstack-plugin-glusterfs,11,12,0,1,0.95,3,2,5,20
devstack-plugin-glusterfs,10,11,0,1,1.0,3,1,1,8
patrole,17,18,0,1,0.7941176470588235,1,7,11,68
patrole,16,17,0,1,0.5617977528089888,1,9,31,89
patrole,15,16,0,1,0.9105263157894737,1,8,22,190
patrole,14,15,0,1,0.8888888888888888,1,2,8,27
ansible-role-whisper,17,18,0,1,0.6666666666666666,3,2,2,3
iotronic-lightning-rod,17,18,0,1,0.6666666666666666,1,2,2,3
iotronic-lightning-rod,16,17,0,1,1.0,1,1,1,1
iotronic-lightning-rod,15,16,0,1,1.0,1,1,1,7
openstack-ansible-os_glance,17,18,0,1,0.5365853658536586,3,10,14,41
openstack-ansible-os_glance,16,17,0,1,0.6086956521739131,3,7,11,23
openstack-ansible-os_glance,15,16,0,1,0.6595744680851063,3,8,13,47
openstack-ansible-os_glance,14,15,0,1,0.5517241379310345,3,7,14,29
openstack-ansible-os_glance,13,14,0,1,0.5918367346938775,3,6,15,49
openstack-ansible-os_glance,12,13,0,1,0.59375,3,6,11,32
openstack-ansible-os_glance,11,12,0,1,0.8421052631578947,3,2,9,19
openstack-ansible-os_glance,10,11,0,1,1.0,3,1,5,8
compass-adapters,13,14,1,1,1.0,3,1,1,1
compass-adapters,11,12,1,1,0.8,3,2,4,5
compass-adapters,10,11,0,1,0.6216216216216216,3,3,7,37
compass-adapters,9,10,0,1,0.734375,3,2,7,64
compass-adapters,8,9,0,1,0.7419354838709677,3,2,5,31
python-monascaclient,17,18,0,0,0.375,4,7,11,16
python-monascaclient,16,17,0,1,0.8,4,2,4,5
python-monascaclient,15,16,0,1,0.5555555555555556,4,4,4,9
python-monascaclient,14,15,0,0,0.18181818181818182,4,12,17,22
python-monascaclient,13,14,0,0,0.3548387096774194,4,10,18,31
python-monascaclient,12,13,0,0,0.3333333333333333,4,7,12,21
python-monascaclient,11,12,0,1,0.875,4,3,7,16
python-monascaclient,10,11,0,1,0.56,4,6,10,25
python-monascaclient,9,10,0,1,0.9230769230769231,4,3,5,39
python-monascaclient,8,9,0,1,1.0,4,1,2,10
designate-tempest-plugin,17,18,0,0,0.375,1,5,6,8
designate-tempest-plugin,16,17,0,0,0.3333333333333333,1,4,6,6
designate-tempest-plugin,15,16,0,0,0.2857142857142857,1,6,6,7
designate-tempest-plugin,14,15,0,0,0.375,1,6,7,8
designate-tempest-plugin,13,14,0,0,0.3333333333333333,1,5,8,36
gertty,17,18,0,0,0.3333333333333333,5,3,3,3
gertty,16,17,0,0,0.3333333333333333,5,5,6,6
gertty,15,16,0,1,0.8461538461538461,5,3,4,13
gertty,14,15,0,1,0.5,5,2,2,2
gertty,13,14,0,0,0.4074074074074074,5,7,8,27
gertty,12,13,0,1,0.6444444444444445,5,9,13,45
gertty,11,12,0,1,0.7096774193548387,5,5,8,31
gertty,10,11,0,1,0.647887323943662,5,13,18,71
gertty,9,10,0,0,0.44755244755244755,5,10,19,143
cookbook-openstack-orchestration,17,18,0,1,1.0,3,1,1,4
cookbook-openstack-orchestration,16,17,0,1,0.5555555555555556,3,4,5,9
cookbook-openstack-orchestration,15,16,0,0,0.4,3,3,3,5
cookbook-openstack-orchestration,14,15,0,1,0.5,3,3,3,4
cookbook-openstack-orchestration,13,14,0,0,0.4,3,4,4,5
cookbook-openstack-orchestration,12,13,0,1,1.0,3,1,1,1
cookbook-openstack-orchestration,11,12,0,1,0.9230769230769231,3,2,4,13
cookbook-openstack-orchestration,10,11,0,1,0.782608695652174,3,5,10,23
cookbook-openstack-orchestration,9,10,0,1,0.75,3,5,9,24
cookbook-openstack-orchestration,8,9,0,1,0.6666666666666666,3,3,10,21
daisycloud-core,17,18,0,1,1.0,3,1,1,11
daisycloud-core,16,17,0,1,0.8928571428571429,3,5,8,56
daisycloud-core,15,16,0,1,0.8846153846153846,3,6,19,130
daisycloud-core,14,15,0,1,0.916030534351145,3,4,18,131
daisycloud-core,13,14,0,1,0.8421052631578947,3,5,8,95
fuel-ccp-rabbitmq,15,16,1,1,0.6,3,2,4,5
fuel-ccp-rabbitmq,14,15,0,1,0.7777777777777778,3,2,8,18
fuel-ccp-rabbitmq,13,14,0,1,1.0,3,1,7,10
openstack-doc-tools,17,18,0,0,0.42857142857142855,5,4,4,7
openstack-doc-tools,16,17,0,0,0.45454545454545453,5,3,4,11
openstack-doc-tools,15,16,0,0,0.375,5,7,8,32
openstack-doc-tools,14,15,0,0,0.4482758620689655,5,9,11,29
openstack-doc-tools,13,14,0,1,0.5416666666666666,5,10,11,48
openstack-doc-tools,12,13,0,0,0.3684210526315789,5,9,13,95
openstack-doc-tools,11,12,0,0,0.2459016393442623,5,11,12,61
openstack-doc-tools,10,11,0,0,0.3673469387755102,5,8,8,49
openstack-doc-tools,9,10,0,0,0.32116788321167883,5,10,10,137
openstack-doc-tools,8,9,0,1,0.6666666666666666,5,10,12,105
openstack-doc-tools,7,8,0,1,0.5645161290322581,5,8,9,62
networking-huawei,13,14,1,1,0.8888888888888888,1,2,2,9
octavia-dashboard,17,18,0,1,0.5185185185185185,1,9,10,27
octavia-dashboard,16,17,0,1,0.5,1,9,13,42
octavia-dashboard,15,16,0,1,0.5714285714285714,1,5,6,14
octavia-dashboard,14,15,0,0,0.2,1,5,5,5
octavia-dashboard,13,14,0,0,0.3,1,6,8,10
octavia-dashboard,12,13,0,1,0.9583333333333334,1,3,6,48
octavia-dashboard,11,12,0,1,0.6666666666666666,1,2,2,3
conveyor,13,14,1,1,1.0,5,1,1,1
windmill,17,18,0,1,0.9830508474576272,3,2,2,59
windmill,16,17,0,1,0.9285714285714286,3,2,2,14
windmill,15,16,0,1,1.0,3,1,1,20
windmill,14,15,0,1,0.9666666666666667,3,2,2,30
windmill,13,14,0,1,0.9090909090909091,3,2,2,11
windmill,12,13,0,1,1.0,3,1,1,16
tobiko,17,18,0,1,0.5,1,2,2,2
sphinx-feature-classification,17,18,0,0,0.38461538461538464,2,4,8,13
sphinx-feature-classification,16,17,0,1,1.0,2,1,1,2
fuel-ccp-specs,14,15,1,1,1.0,3,1,1,1
fuel-ccp-specs,13,14,0,1,1.0,3,1,1,1
tacker,17,18,0,1,0.5757575757575758,1,12,21,66
tacker,16,17,0,0,0.2631578947368421,1,18,25,57
tacker,15,16,0,0,0.23170731707317074,1,16,36,82
tacker,14,15,0,0,0.21739130434782608,1,15,29,69
tacker,13,14,0,0,0.15723270440251572,1,17,40,159
tacker,12,13,0,0,0.2692307692307692,1,15,22,78
tacker,11,12,0,0,0.4107142857142857,1,6,8,56
tacker,10,11,0,1,0.84,1,3,3,25
tacker,9,10,0,1,0.9655172413793104,1,2,2,29
python-don,15,16,1,1,1.0,4,1,1,1
python-don,14,15,0,1,1.0,4,1,1,3
python-don,13,14,0,0,0.375,4,4,4,8
xstatic-angular-smart-table,13,14,1,1,0.6666666666666666,3,2,3,3
ranger,17,18,0,1,0.92,1,3,9,25
ranger,16,17,0,1,0.7368421052631579,1,3,4,19
ranger,15,16,0,1,0.8421052631578947,1,3,5,19
stackube,16,17,1,1,0.7272727272727273,1,3,3,11
stackube,15,16,0,0,0.42,1,4,5,50
fuel-docs,15,16,1,1,1.0,3,1,1,1
fuel-docs,14,15,0,1,0.7666666666666667,3,5,12,30
fuel-docs,13,14,0,1,0.9239130434782609,3,7,17,92
fuel-docs,12,13,0,1,0.9,3,2,22,40
fuel-docs,11,12,0,1,0.9031007751937985,3,4,30,258
fuel-docs,10,11,0,1,0.9467455621301775,3,5,25,169
fuel-docs,9,10,0,1,0.9504132231404959,3,3,22,121
fuel-docs,8,9,0,1,0.875,3,2,24,144
fuel-docs,7,8,0,1,0.808641975308642,3,2,14,162
kingbird,17,18,0,0,0.3,1,6,6,10
kingbird,16,17,0,1,0.5384615384615384,1,2,2,13
kingbird,15,16,0,1,0.7058823529411765,1,4,4,17
kingbird,14,15,0,1,0.7,1,4,4,10
kingbird,13,14,0,1,0.7291666666666666,1,6,7,48
kingbird,12,13,0,1,0.8214285714285714,1,4,5,28
python-cloudkittyclient,17,18,0,1,1.0,4,1,1,1
python-cloudkittyclient,16,17,0,0,0.3333333333333333,4,3,3,3
python-cloudkittyclient,15,16,0,1,0.6,4,2,3,5
python-cloudkittyclient,14,15,0,0,0.3076923076923077,4,7,9,13
python-cloudkittyclient,13,14,0,0,0.4,4,4,6,10
python-cloudkittyclient,12,13,0,0,0.375,4,7,11,16
python-cloudkittyclient,11,12,0,1,0.875,4,2,3,8
python-cloudkittyclient,10,11,0,1,0.6666666666666666,4,2,2,3
python-cloudkittyclient,9,10,0,1,0.8,4,2,2,5
cookbook-openstack-client,12,13,1,1,1.0,3,1,1,1
cookbook-openstack-client,11,12,0,0,0.3333333333333333,3,3,3,3
cookbook-openstack-client,10,11,0,0,0.4,3,3,3,5
charm-interface-rabbitmq,16,17,1,1,1.0,3,1,2,2
charm-interface-rabbitmq,14,15,1,1,1.0,3,1,1,1
charm-interface-rabbitmq,13,14,0,1,1.0,3,1,1,1
blazar-tempest-plugin,17,18,0,0,0.3333333333333333,1,3,3,3
blazar-tempest-plugin,16,17,0,1,0.6,1,3,4,5
openstack-ansible-os_cinder,17,18,0,0,0.48936170212765956,3,7,13,47
openstack-ansible-os_cinder,16,17,0,0,0.4782608695652174,3,9,14,23
openstack-ansible-os_cinder,15,16,0,1,0.6727272727272727,3,9,16,55
openstack-ansible-os_cinder,14,15,0,1,0.5897435897435898,3,8,16,39
openstack-ansible-os_cinder,13,14,0,1,0.5967741935483871,3,10,18,62
openstack-ansible-os_cinder,12,13,0,1,0.7837837837837838,3,5,11,37
openstack-ansible-os_cinder,11,12,0,1,0.8888888888888888,3,2,6,18
openstack-ansible-os_cinder,10,11,0,1,0.8333333333333334,3,2,6,6
oswin-tempest-plugin,17,18,0,1,0.5,2,2,2,2
oswin-tempest-plugin,16,17,0,1,0.875,2,3,4,16
oswin-tempest-plugin,15,16,0,1,1.0,2,1,2,7
swauth,17,18,0,0,0.3333333333333333,1,3,3,3
swauth,16,17,0,1,0.75,1,2,2,4
swauth,15,16,0,1,1.0,1,1,1,1
swauth,14,15,0,1,0.75,1,2,2,4
swauth,13,14,0,1,0.8333333333333334,1,2,2,6
swauth,12,13,0,1,0.8,1,5,6,30
swauth,10,11,1,1,0.6666666666666666,1,3,3,6
swauth,8,9,1,1,0.7,1,3,3,10
swauth,7,8,0,1,0.75,1,2,2,4
swauth,6,7,0,1,0.7142857142857143,1,3,4,14
swauth,5,6,0,1,1.0,1,1,1,7
swauth,4,5,0,1,0.9285714285714286,1,2,2,14
swauth,3,4,0,1,1.0,1,1,3,21
fuel-ccp-installer,15,16,1,1,0.9230769230769231,3,2,4,13
fuel-ccp-installer,14,15,0,1,1.0,3,1,10,46
fuel-ccp-installer,13,14,0,1,0.9656862745098039,3,2,19,204
fuel-ccp-installer,12,13,0,1,1.0,3,1,1,8
cloud-init,12,13,1,0,0.4,1,4,5,5
cloud-init,11,12,0,0,0.47058823529411764,1,4,4,34
cloud-init,10,11,0,1,0.5116279069767442,1,4,6,43
cloud-init,9,10,0,0,0.36423841059602646,1,9,11,151
cloud-init,8,9,0,1,0.5764705882352941,1,7,17,170
cloud-init,7,8,0,1,0.5988372093023255,1,5,8,172
cloud-init,6,7,0,0,0.39737991266375544,1,4,11,229
cloud-init,5,6,0,1,0.7084942084942085,1,6,12,518
cloud-init,4,5,0,1,0.958904109589041,1,3,7,146
cloud-init,3,4,0,1,0.7361111111111112,1,2,6,72
cloud-init,2,3,0,1,1.0,1,1,2,37
cloud-init,1,2,0,1,0.9857142857142858,1,2,2,70
cloud-init,0,1,0,1,0.9827586206896551,1,2,3,58
oslo-incubator,13,14,1,1,0.6666666666666666,0,2,3,3
oslo-incubator,12,13,0,0,0.25,0,7,7,12
oslo-incubator,11,12,0,0,0.3333333333333333,0,10,15,30
oslo-incubator,10,11,0,0,0.2912621359223301,0,14,35,103
oslo-incubator,9,10,0,0,0.19540229885057472,0,31,76,174
oslo-incubator,8,9,0,0,0.1826625386996904,0,36,106,323
oslo-incubator,7,8,0,0,0.15891472868217055,0,26,75,258
oslo-incubator,6,7,0,0,0.328125,0,25,64,256
oslo-incubator,5,6,0,0,0.4117647058823529,0,17,32,119
oslo-incubator,4,5,0,1,0.5185185185185185,0,7,11,54
oslo-incubator,3,4,0,1,0.8461538461538461,0,2,2,13
loci-designate,17,18,0,1,1.0,3,1,1,1
fuel-plugin-ironic,12,13,1,1,1.0,3,1,1,1
fuel-plugin-ironic,11,12,0,1,1.0,3,1,1,8
openstack-map,17,18,0,1,1.0,0,1,1,6
networking-bgpvpn,17,18,0,1,0.6857142857142857,1,7,9,35
networking-bgpvpn,16,17,0,1,0.7692307692307693,1,10,13,65
networking-bgpvpn,15,16,0,0,0.4423076923076923,1,10,18,52
networking-bgpvpn,14,15,0,0,0.37209302325581395,1,13,21,43
networking-bgpvpn,13,14,0,0,0.49122807017543857,1,13,23,57
networking-bgpvpn,12,13,0,1,0.54,1,6,8,50
networking-bgpvpn,11,12,0,1,0.6964285714285714,1,7,9,56
networking-bgpvpn,10,11,0,1,0.8571428571428571,1,2,2,7
charm-cinder-backup,17,18,0,1,0.5,3,4,5,8
charm-cinder-backup,16,17,0,1,1.0,3,1,1,6
charm-cinder-backup,15,16,0,1,1.0,3,1,6,6
charm-cinder-backup,14,15,0,1,1.0,3,1,3,4
charm-cinder-backup,13,14,0,1,1.0,3,1,4,12
charm-cinder-backup,12,13,0,1,1.0,3,1,3,3
cookbook-openstack-block-storage,17,18,0,1,1.0,3,1,1,6
cookbook-openstack-block-storage,16,17,0,0,0.4,3,4,4,5
cookbook-openstack-block-storage,15,16,0,0,0.42857142857142855,3,4,4,7
cookbook-openstack-block-storage,14,15,0,0,0.3333333333333333,3,3,3,3
cookbook-openstack-block-storage,13,14,0,0,0.3333333333333333,3,4,4,6
cookbook-openstack-block-storage,12,13,0,1,0.8,3,2,3,5
cookbook-openstack-block-storage,11,12,0,1,0.75,3,4,7,16
cookbook-openstack-block-storage,10,11,0,1,0.7352941176470589,3,8,20,34
cookbook-openstack-block-storage,9,10,0,1,0.6666666666666666,3,7,16,36
cookbook-openstack-block-storage,8,9,0,0,0.38333333333333336,3,6,19,60
cookbook-openstack-block-storage,7,8,0,1,0.7419354838709677,3,7,11,62
cookbook-openstack-block-storage,6,7,0,1,0.9818181818181818,3,2,5,55
app-catalog,16,17,1,1,1.0,1,1,1,1
app-catalog,14,15,1,0,0.3181818181818182,1,8,9,22
app-catalog,13,14,0,1,0.7192982456140351,1,11,26,57
app-catalog,12,13,0,0,0.3448275862068966,1,10,11,29
app-catalog,11,12,0,0,0.4788732394366197,1,13,19,71
app-catalog,10,11,0,1,1.0,1,1,4,30
python-glareclient,17,18,0,1,0.5,4,2,2,2
python-glareclient,16,17,0,1,0.6666666666666666,4,2,2,6
python-glareclient,15,16,0,1,0.8333333333333334,4,3,4,12
python-glareclient,14,15,0,1,0.5,4,3,3,8
python-glareclient,13,14,0,1,1.0,4,1,3,16
karbor-dashboard,17,18,0,1,0.5,1,2,2,2
karbor-dashboard,16,17,0,1,0.5,1,3,3,4
karbor-dashboard,15,16,0,0,0.3,1,5,7,10
karbor-dashboard,14,15,0,0,0.42105263157894735,1,4,7,19
karbor-dashboard,13,14,0,1,0.6060606060606061,1,7,9,33
karbor-dashboard,12,13,0,1,1.0,1,1,1,1
fuel-plugin-dbaas-trove,14,15,1,1,1.0,3,1,1,1
fuel-plugin-dbaas-trove,13,14,0,1,0.5,3,2,2,2
fuel-plugin-dbaas-trove,12,13,0,1,0.5,3,2,2,2
cookbook-openstack-image,17,18,0,1,1.0,3,1,1,5
cookbook-openstack-image,16,17,0,0,0.4,3,4,4,5
cookbook-openstack-image,15,16,0,1,0.6,3,2,2,5
cookbook-openstack-image,14,15,0,1,0.5,3,3,3,4
cookbook-openstack-image,13,14,0,0,0.4,3,4,4,5
cookbook-openstack-image,12,13,0,0,0.4,3,3,3,5
cookbook-openstack-image,11,12,0,1,0.6923076923076923,3,5,7,13
cookbook-openstack-image,10,11,0,1,0.8076923076923077,3,6,13,26
cookbook-openstack-image,9,10,0,1,0.6388888888888888,3,6,16,36
cookbook-openstack-image,8,9,0,1,0.5102040816326531,3,7,19,49
cookbook-openstack-image,7,8,0,1,0.5531914893617021,3,5,9,47
cookbook-openstack-image,6,7,0,1,0.9090909090909091,3,3,7,88
cookbook-openstack-image,5,6,0,1,1.0,3,1,1,5
snap-nova-hypervisor,16,17,1,1,1.0,3,1,1,2
snap-nova-hypervisor,15,16,0,1,1.0,3,1,2,21
snap-nova-hypervisor,14,15,0,1,1.0,3,1,1,8
bifrost,17,18,0,0,0.22727272727272727,3,9,15,44
bifrost,16,17,0,0,0.28205128205128205,3,11,12,39
bifrost,15,16,0,0,0.26153846153846155,3,14,21,65
bifrost,14,15,0,0,0.3614457831325301,3,14,20,83
bifrost,13,14,0,0,0.34,3,13,20,50
bifrost,12,13,0,1,0.6354166666666666,3,9,18,96
bifrost,11,12,0,1,0.5875706214689266,3,10,20,177
bifrost,10,11,0,1,0.9426751592356688,3,2,5,157
salt-formula-keystone,14,15,1,1,0.5333333333333333,3,4,9,15
salt-formula-keystone,13,14,0,1,0.7058823529411765,3,5,11,17
salt-formula-keystone,12,13,0,1,0.8235294117647058,3,2,4,17
refstack,17,18,0,1,0.5714285714285714,1,3,3,7
refstack,16,17,0,0,0.2777777777777778,1,7,9,18
refstack,15,16,0,0,0.3125,1,7,8,16
refstack,14,15,0,1,0.5757575757575758,1,8,10,33
refstack,13,14,0,1,0.8214285714285714,1,4,8,28
refstack,12,13,0,1,0.6666666666666666,1,5,8,33
refstack,11,12,0,1,0.5510204081632653,1,5,8,49
refstack,10,11,0,1,0.5333333333333333,1,6,9,45
refstack,9,10,0,0,0.2608695652173913,1,6,8,23
refstack,8,9,0,1,0.7115384615384616,1,5,7,104
refstack,7,8,0,1,0.5217391304347826,1,2,2,46
salt-formula-heat,14,15,1,1,0.6875,3,4,9,16
salt-formula-heat,13,14,0,1,0.5714285714285714,3,5,12,14
salt-formula-heat,12,13,0,1,1.0,3,1,4,7
cyborg,17,18,0,0,0.3103448275862069,1,7,12,29
cyborg,16,17,0,0,0.3076923076923077,1,8,11,26
cyborg,15,16,0,0,0.4166666666666667,1,4,5,12
cyborg,14,15,0,1,1.0,1,1,1,1
cyborg,13,14,0,1,1.0,1,1,1,1
fuel-ccp-horizon,15,16,1,1,1.0,3,1,1,1
fuel-ccp-horizon,14,15,0,1,0.6666666666666666,3,2,9,24
fuel-ccp-horizon,13,14,0,1,0.8823529411764706,3,2,7,17
vmware-nsx,17,18,0,1,0.8134715025906736,2,10,19,193
vmware-nsx,16,17,0,1,0.8790322580645161,2,10,18,248
vmware-nsx,15,16,0,1,0.9201101928374655,2,9,29,363
vmware-nsx,14,15,0,1,0.8779342723004695,2,13,29,213
vmware-nsx,13,14,0,1,0.8533724340175953,2,11,29,341
vmware-nsx,12,13,0,1,0.8007246376811594,2,10,25,276
vmware-nsx,11,12,0,1,0.7983539094650206,2,7,24,243
vmware-nsx,10,11,0,0,0.29508196721311475,2,28,81,366
vmware-nsx,9,10,0,0,0.14795244385733158,2,46,191,757
vmware-nsx,8,9,0,0,0.16420361247947454,2,51,164,609
vmware-nsx,7,8,0,0,0.14791987673343607,2,42,137,649
vmware-nsx,6,7,0,0,0.21031746031746032,2,29,78,504
vmware-nsx,5,6,0,0,0.2392857142857143,2,23,48,280
vmware-nsx,4,5,0,0,0.3977272727272727,2,13,23,88
vmware-nsx,1,2,0,1,1.0,2,1,1,10
vmware-nsx,2,3,0,1,1.0,2,1,1,4
vmware-nsx,3,4,0,0,0.47572815533980584,2,6,22,309
openstack-ansible-os_monasca-ui,17,18,0,0,0.3333333333333333,3,4,5,6
openstack-ansible-os_monasca-ui,16,17,0,1,0.6666666666666666,3,2,2,3
openstack-ansible-os_monasca-ui,15,16,0,1,0.6,3,2,2,5
fuel-plugin-influxdb-grafana,15,16,1,1,0.75,3,2,2,4
fuel-plugin-influxdb-grafana,14,15,0,1,0.6,3,2,6,15
fuel-plugin-influxdb-grafana,13,14,0,1,0.7631578947368421,3,2,7,76
fuel-plugin-influxdb-grafana,12,13,0,1,0.6867469879518072,3,3,6,83
fuel-plugin-influxdb-grafana,11,12,0,1,0.7758620689655172,3,3,4,58
fuel-plugin-influxdb-grafana,10,11,0,1,0.6538461538461539,3,2,4,26
magnum,17,18,0,0,0.2542372881355932,1,15,28,59
